Annotation Name,Area (µm^2),Cell Count,Transcript Count
Y2-TA-2_LGD-1,33992.65,429,0
Y2-TA-2_LGD-2,67313.05,573,0
T1-TA-1_LGD-1,240297.07,2028,0
Y1-TA-1_LGD-1,626162.13,6642,0
Y1-TA-2_LGD-1,24029.42,363,0
Y1-TA-2_LGD-2,12726.25,183,0
Y1-TA-2_LGD-3,16006.05,180,0
Y1-TA-2_LGD-4,10246.09,93,0
R1-CA-2_LGD-1,788938.79,6022,0

Annotation Name,Cell ID,Cluster ID,Total Transcripts,Cell Area
Y1-TA-1_LGD-1,coifajmk-1,Cluster 17,0,50.17
Y1-TA-1_LGD-1,gigdedfd-1,Cluster 6,0,72.02
Y1-TA-1_LGD-1,gigcngfb-1,Cluster 6,0,120.97
Y1-TA-1_LGD-1,gigohbpp-1,Cluster 17,0,58.84
Y1-TA-1_LGD-1,coigebce-1,Cluster 3,0,48.41
Y1-TA-1_LGD-1,coielkgk-1,Cluster 14,0,66.24
Y1-TA-1_LGD-1,gigcnnbj-1,Cluster 23,0,124.54
Y1-TA-1_LGD-1,coiepabg-1,Cluster 2,0,69.45
Y1-TA-1_LGD-1,coifiacm-1,Cluster 3,0,72.84
Y1-TA-1_LGD-1,gigogpbp-1,Cluster 3,0,26.24
Y1-TA-1_LGD-1,gigofjlo-1,Cluster 1,0,28.85
Y1-TA-1_LGD-1,gigolfgb-1,Cluster 17,0,92.80
Y1-TA-1_LGD-1,coifccae-1,Cluster 6,0,29.40
Y1-TA-1_LGD-1,coifafcc-1,Cluster 10,0,45.92
Y1-TA-1_LGD-1,coifbbpc-1,Cluster 3,0,33.19
Y1-TA-1_LGD-1,coieonmj-1,Cluster 14,0,71.26
Y1-TA-1_LGD-1,gigmbmdj-1,Cluster 3,0,22.49
Y1-TA-1_LGD-1,gigddlli-1,Cluster 3,0,24.29
Y1-TA-1_LGD-1,ocgihffo-1,Cluster 3,0,14.22
Y1-TA-1_LGD-1,gigddnbl-1,Cluster 17,0,85.16
Y1-TA-1_LGD-1,coieonec-1,Cluster 9,0,48.05
Y1-TA-1_LGD-1,coiepfce-1,Cluster 18,0,64.44
Y1-TA-1_LGD-1,coifgjjh-1,Cluster 2,0,45.61
Y1-TA-1_LGD-1,gigdcnok-1,Cluster 3,0,49.72
Y1-TA-1_LGD-1,gigdbdgd-1,Cluster 3,0,46.92
Y1-TA-1_LGD-1,ghbgjggj-1,Cluster 17,0,190.06
Y1-TA-1_LGD-1,ghbgfpdj-1,Cluster 14,0,57.48
Y1-TA-1_LGD-1,conhjdgk-1,Cluster 17,0,57.44
Y1-TA-1_LGD-1,cojajhni-1,Cluster 6,0,76.27
Y1-TA-1_LGD-1,conhfhok-1,Cluster 18,0,103.50
Y1-TA-1_LGD-1,cojakgii-1,Cluster 17,0,178.46
Y1-TA-1_LGD-1,ggpiaoif-1,Cluster 6,0,40.96
Y1-TA-1_LGD-1,cojaldkh-1,Cluster 17,0,166.90
Y1-TA-1_LGD-1,cojanajj-1,Cluster 14,0,93.61
Y1-TA-1_LGD-1,ggncegla-1,Cluster 3,0,38.02
Y1-TA-1_LGD-1,conemnbl-1,Cluster 17,0,98.98
Y1-TA-1_LGD-1,coneoeod-1,Cluster 17,0,77.94
Y1-TA-1_LGD-1,gglcdkda-1,Cluster 3,0,31.20
Y1-TA-1_LGD-1,conghnfa-1,Cluster 2,0,75.77
Y1-TA-1_LGD-1,ggpmchcp-1,Cluster 3,0,30.53
Y1-TA-1_LGD-1,cohelddp-1,Cluster 10,0,67.33
Y1-TA-1_LGD-1,congjgkk-1,Cluster 10,0,95.51
Y1-TA-1_LGD-1,gigpiiog-1,Cluster 1,0,39.20
Y1-TA-1_LGD-1,gigpejmm-1,Cluster 6,0,115.65
Y1-TA-1_LGD-1,conggieo-1,Cluster 17,0,78.71
Y1-TA-1_LGD-1,ggpoigem-1,Cluster 4,0,52.20
Y1-TA-1_LGD-1,congcohj-1,Cluster 17,0,101.38
Y1-TA-1_LGD-1,congcjkj-1,Cluster 17,0,73.24
Y1-TA-1_LGD-1,ggpmbcck-1,Cluster 1,0,29.49
Y1-TA-1_LGD-1,congbcpj-1,Cluster 2,0,101.10
Y1-TA-1_LGD-1,conflnkb-1,Cluster 10,0,89.73
Y1-TA-1_LGD-1,gigpejkm-1,Cluster 3,0,87.60
Y1-TA-1_LGD-1,confkmmh-1,Cluster 10,0,90.27
Y1-TA-1_LGD-1,coifpaok-1,Cluster 14,0,107.83
Y1-TA-1_LGD-1,conflljf-1,Cluster 10,0,130.77
Y1-TA-1_LGD-1,gigonkjh-1,Cluster 17,0,127.70
Y1-TA-1_LGD-1,ggphnkkc-1,Cluster 3,0,14.09
Y1-TA-1_LGD-1,gglccpcp-1,Cluster 3,0,70.26
Y1-TA-1_LGD-1,cojalhgn-1,Cluster 17,0,54.01
Y1-TA-1_LGD-1,gglcdjil-1,Cluster 3,0,81.10
Y1-TA-1_LGD-1,cojalphf-1,Cluster 18,0,90.45
Y1-TA-1_LGD-1,cohenmln-1,Cluster 10,0,25.96
Y1-TA-1_LGD-1,ghbiaili-1,Cluster 17,0,78.03
Y1-TA-1_LGD-1,ghbhnkei-1,Cluster 17,0,103.99
Y1-TA-1_LGD-1,ggpjohij-1,Cluster 16,0,41.00
Y1-TA-1_LGD-1,gigpnoai-1,Cluster 3,0,40.10
Y1-TA-1_LGD-1,gigplafp-1,Cluster 1,0,15.53
Y1-TA-1_LGD-1,ggpjlcfo-1,Cluster 17,0,30.93
Y1-TA-1_LGD-1,ghbhpogp-1,Cluster 2,0,93.25
Y1-TA-1_LGD-1,ggpjpnbe-1,Cluster 5,0,76.18
Y1-TA-1_LGD-1,gigpnabi-1,Cluster 6,0,98.35
Y1-TA-1_LGD-1,ggpjldck-1,Cluster 16,0,21.09
Y1-TA-1_LGD-1,ghbhcmoj-1,Cluster 20,0,20.37
Y1-TA-1_LGD-1,gigpmbhh-1,Cluster 17,0,116.91
Y1-TA-1_LGD-1,ghbidobg-1,Cluster 17,0,47.96
Y1-TA-1_LGD-1,ggpjinlo-1,Cluster 16,0,57.53
Y1-TA-1_LGD-1,ghbibmkb-1,Cluster 17,0,63.63
Y1-TA-1_LGD-1,ghbhpgim-1,Cluster 17,0,38.11
Y1-TA-1_LGD-1,ggpjmhfg-1,Cluster 16,0,17.97
Y1-TA-1_LGD-1,ghbicilp-1,Cluster 6,0,79.48
Y1-TA-1_LGD-1,ghbfhncn-1,Cluster 8,0,54.28
Y1-TA-1_LGD-1,ghbhojhg-1,Cluster 6,0,62.59
Y1-TA-1_LGD-1,cojaiolj-1,Cluster 4,0,59.11
Y1-TA-1_LGD-1,gigobmnm-1,Cluster 3,0,57.94
Y1-TA-1_LGD-1,ghbgcmnl-1,Cluster 16,0,60.42
Y1-TA-1_LGD-1,ghbfmolc-1,Cluster 4,0,26.91
Y1-TA-1_LGD-1,ghbhajli-1,Cluster 3,0,14.72
Y1-TA-1_LGD-1,cojalagp-1,Cluster 3,0,69.54
Y1-TA-1_LGD-1,ggpjommc-1,Cluster 8,0,50.21
Y1-TA-1_LGD-1,ghbghnph-1,Cluster 17,0,64.35
Y1-TA-1_LGD-1,ghbfmojj-1,Cluster 1,0,26.64
Y1-TA-1_LGD-1,ghbhaiop-1,Cluster 17,0,103.14
Y1-TA-1_LGD-1,ghbglpnj-1,Cluster 3,0,91.04
Y1-TA-1_LGD-1,ggphlmpa-1,Cluster 8,0,38.88
Y1-TA-1_LGD-1,ghbfiljg-1,Cluster 25,0,62.99
Y1-TA-1_LGD-1,conhleaa-1,Cluster 1,0,36.98
Y1-TA-1_LGD-1,ggpijghc-1,Cluster 17,0,69.22
Y1-TA-1_LGD-1,ggplkeif-1,Cluster 14,0,42.04
Y1-TA-1_LGD-1,cohegolh-1,Cluster 10,0,30.39
Y1-TA-1_LGD-1,cohhidif-1,Cluster 3,0,33.10
Y1-TA-1_LGD-1,godogcpk-1,Cluster 18,0,61.91
Y1-TA-1_LGD-1,godmagja-1,Cluster 6,0,116.41
Y1-TA-1_LGD-1,cohhfbjf-1,Cluster 3,0,37.52
Y1-TA-1_LGD-1,godjlamb-1,Cluster 17,0,9.57
Y1-TA-1_LGD-1,cohilgjf-1,Cluster 21,0,46.19
Y1-TA-1_LGD-1,gododmjc-1,Cluster 6,0,49.76
Y1-TA-1_LGD-1,godjlejb-1,Cluster 2,0,33.19
Y1-TA-1_LGD-1,godncmfe-1,Cluster 6,0,36.98
Y1-TA-1_LGD-1,godjlina-1,Cluster 18,0,78.84
Y1-TA-1_LGD-1,cohhfbae-1,Cluster 2,0,47.78
Y1-TA-1_LGD-1,cohipmcf-1,Cluster 2,0,35.90
Y1-TA-1_LGD-1,godobegj-1,Cluster 3,0,17.43
Y1-TA-1_LGD-1,cohgpild-1,Cluster 18,0,67.73
Y1-TA-1_LGD-1,cohgjeki-1,Cluster 6,0,41.86
Y1-TA-1_LGD-1,cohioaah-1,Cluster 2,0,25.92
Y1-TA-1_LGD-1,godnbgjh-1,Cluster 17,0,25.56
Y1-TA-1_LGD-1,godjmmge-1,Cluster 3,0,31.02
Y1-TA-1_LGD-1,godndbjm-1,Cluster 6,0,72.79
Y1-TA-1_LGD-1,cohhajae-1,Cluster 8,0,53.15
Y1-TA-1_LGD-1,cohhbhjh-1,Cluster 18,0,34.63
Y1-TA-1_LGD-1,cogpomof-1,Cluster 18,0,79.11
Y1-TA-1_LGD-1,cohadmfi-1,Cluster 6,0,59.88
Y1-TA-1_LGD-1,cogpmefd-1,Cluster 14,0,66.38
Y1-TA-1_LGD-1,cogpjkbb-1,Cluster 17,0,63.31
Y1-TA-1_LGD-1,godmncbe-1,Cluster 14,0,128.83
Y1-TA-1_LGD-1,godpjabb-1,Cluster 14,0,146.40
Y1-TA-1_LGD-1,cogkhdef-1,Cluster 18,0,33.10
Y1-TA-1_LGD-1,godmplhk-1,Cluster 10,0,62.36
Y1-TA-1_LGD-1,cohgpbhm-1,Cluster 2,0,53.74
Y1-TA-1_LGD-1,godlpcfm-1,Cluster 18,0,92.03
Y1-TA-1_LGD-1,cohhbhap-1,Cluster 2,0,76.22
Y1-TA-1_LGD-1,cohgmfka-1,Cluster 17,0,41.50
Y1-TA-1_LGD-1,cogphokc-1,Cluster 8,0,76.49
Y1-TA-1_LGD-1,cogpgoke-1,Cluster 18,0,97.85
Y1-TA-1_LGD-1,cohaaian-1,Cluster 18,0,82.77
Y1-TA-1_LGD-1,cohhanii-1,Cluster 18,0,72.97
Y1-TA-1_LGD-1,ggplaemm-1,Cluster 20,0,22.98
Y1-TA-1_LGD-1,confpagj-1,Cluster 2,0,79.79
Y1-TA-1_LGD-1,cohfcpap-1,Cluster 2,0,36.76
Y1-TA-1_LGD-1,coneohbi-1,Cluster 10,0,37.84
Y1-TA-1_LGD-1,coheojlc-1,Cluster 6,0,21.04
Y1-TA-1_LGD-1,cohebnkg-1,Cluster 2,0,55.81
Y1-TA-1_LGD-1,cohegpcc-1,Cluster 2,0,54.46
Y1-TA-1_LGD-1,ggpkobcf-1,Cluster 3,0,26.10
Y1-TA-1_LGD-1,coheaeac-1,Cluster 10,0,74.78
Y1-TA-1_LGD-1,gniipgol-1,Cluster 3,0,24.02
Y1-TA-1_LGD-1,godoedii-1,Cluster 3,0,26.10
Y1-TA-1_LGD-1,godokiia-1,Cluster 6,0,32.33
Y1-TA-1_LGD-1,confhpgk-1,Cluster 10,0,50.53
Y1-TA-1_LGD-1,cohfcgob-1,Cluster 2,0,61.23
Y1-TA-1_LGD-1,godojegj-1,Cluster 3,0,24.11
Y1-TA-1_LGD-1,confbfbh-1,Cluster 10,0,44.98
Y1-TA-1_LGD-1,cohffjal-1,Cluster 10,0,52.65
Y1-TA-1_LGD-1,cohfjdoj-1,Cluster 10,0,56.94
Y1-TA-1_LGD-1,cohfodec-1,Cluster 2,0,42.58
Y1-TA-1_LGD-1,cohfjdcb-1,Cluster 10,0,23.48
Y1-TA-1_LGD-1,confbaaa-1,Cluster 10,0,22.31
Y1-TA-1_LGD-1,cohfflhh-1,Cluster 10,0,41.00
Y1-TA-1_LGD-1,gniijoog-1,Cluster 3,0,46.42
Y1-TA-1_LGD-1,godpaiio-1,Cluster 3,0,30.98
Y1-TA-1_LGD-1,godoogad-1,Cluster 3,0,9.57
Y1-TA-1_LGD-1,cohhcchg-1,Cluster 3,0,31.38
Y1-TA-1_LGD-1,cohflgfo-1,Cluster 6,0,34.59
Y1-TA-1_LGD-1,cohefkga-1,Cluster 10,0,64.75
Y1-TA-1_LGD-1,cohdkfdh-1,Cluster 10,0,40.96
Y1-TA-1_LGD-1,cohfpcme-1,Cluster 17,0,53.24
Y1-TA-1_LGD-1,godoohjb-1,Cluster 3,0,37.48
Y1-TA-1_LGD-1,cohfkehm-1,Cluster 10,0,30.07
Y1-TA-1_LGD-1,ocfofnip-1,Cluster 20,0,18.29
Y1-TA-1_LGD-1,cohdkhej-1,Cluster 2,0,86.29
Y1-TA-1_LGD-1,cohdobbm-1,Cluster 10,0,131.00
Y1-TA-1_LGD-1,godofifj-1,Cluster 6,0,71.98
Y1-TA-1_LGD-1,godpgkfo-1,Cluster 16,0,81.64
Y1-TA-1_LGD-1,godjhoam-1,Cluster 16,0,33.51
Y1-TA-1_LGD-1,godinbdc-1,Cluster 5,0,138.99
Y1-TA-1_LGD-1,godphmen-1,Cluster 5,0,23.57
Y1-TA-1_LGD-1,cohiolbf-1,Cluster 18,0,50.98
Y1-TA-1_LGD-1,godjfbgd-1,Cluster 8,0,54.32
Y1-TA-1_LGD-1,cohjhcld-1,Cluster 19,0,34.09
Y1-TA-1_LGD-1,godphnld-1,Cluster 8,0,63.81
Y1-TA-1_LGD-1,godjfhhc-1,Cluster 8,0,65.16
Y1-TA-1_LGD-1,godinolb-1,Cluster 13,0,45.25
Y1-TA-1_LGD-1,coghcoki-1,Cluster 18,0,107.07
Y1-TA-1_LGD-1,cohicbii-1,Cluster 10,0,66.56
Y1-TA-1_LGD-1,coggokkc-1,Cluster 18,0,56.08
Y1-TA-1_LGD-1,coghcbnk-1,Cluster 18,0,75.59
Y1-TA-1_LGD-1,cohiahfp-1,Cluster 18,0,43.67
Y1-TA-1_LGD-1,cohhmhcj-1,Cluster 18,0,93.83
Y1-TA-1_LGD-1,godihehp-1,Cluster 18,0,46.74
Y1-TA-1_LGD-1,cohhlgjj-1,Cluster 18,0,61.82
Y1-TA-1_LGD-1,coghnaam-1,Cluster 18,0,88.82
Y1-TA-1_LGD-1,coghakjj-1,Cluster 14,0,41.91
Y1-TA-1_LGD-1,cohicpgo-1,Cluster 18,0,76.04
Y1-TA-1_LGD-1,cohjbida-1,Cluster 17,0,60.64
Y1-TA-1_LGD-1,cohhighg-1,Cluster 6,0,91.85
Y1-TA-1_LGD-1,cohibaog-1,Cluster 14,0,44.48
Y1-TA-1_LGD-1,coghfoam-1,Cluster 18,0,64.71
Y1-TA-1_LGD-1,godippbc-1,Cluster 13,0,30.44
Y1-TA-1_LGD-1,godifggn-1,Cluster 19,0,27.14
Y1-TA-1_LGD-1,coghbbgl-1,Cluster 18,0,37.57
Y1-TA-1_LGD-1,godicimf-1,Cluster 16,0,87.42
Y1-TA-1_LGD-1,cohiipoj-1,Cluster 14,0,63.35
Y1-TA-1_LGD-1,godinpla-1,Cluster 13,0,72.84
Y1-TA-1_LGD-1,godllckp-1,Cluster 3,0,11.51
Y1-TA-1_LGD-1,godiikgn-1,Cluster 18,0,91.76
Y1-TA-1_LGD-1,cohibnch-1,Cluster 8,0,52.61
Y1-TA-1_LGD-1,godidfok-1,Cluster 1,0,42.58
Y1-TA-1_LGD-1,godmaedd-1,Cluster 17,0,32.78
Y1-TA-1_LGD-1,cohiaaed-1,Cluster 18,0,82.23
Y1-TA-1_LGD-1,ggpldcmj-1,Cluster 17,0,26.10
Y1-TA-1_LGD-1,ghaccdpe-1,Cluster 3,0,52.20
Y1-TA-1_LGD-1,ggplghmc-1,Cluster 14,0,68.59
Y1-TA-1_LGD-1,ghacehfp-1,Cluster 17,0,78.80
Y1-TA-1_LGD-1,cohmmhom-1,Cluster 17,0,133.08
Y1-TA-1_LGD-1,ggplmhnc-1,Cluster 6,0,60.15
Y1-TA-1_LGD-1,cohchgbc-1,Cluster 17,0,35.31
Y1-TA-1_LGD-1,cohdjcmh-1,Cluster 17,0,38.56
Y1-TA-1_LGD-1,ggpljflg-1,Cluster 10,0,44.80
Y1-TA-1_LGD-1,cohejjla-1,Cluster 2,0,141.52
Y1-TA-1_LGD-1,godpggpo-1,Cluster 17,0,53.96
Y1-TA-1_LGD-1,godiiofo-1,Cluster 12,0,47.69
Y1-TA-1_LGD-1,cohdjihi-1,Cluster 6,0,24.79
Y1-TA-1_LGD-1,ghabgeam-1,Cluster 6,0,159.18
Y1-TA-1_LGD-1,ghababch-1,Cluster 6,0,41.23
Y1-TA-1_LGD-1,godgbpbo-1,Cluster 17,0,88.69
Y1-TA-1_LGD-1,coheaoof-1,Cluster 10,0,32.02
Y1-TA-1_LGD-1,cohddnli-1,Cluster 10,0,56.22
Y1-TA-1_LGD-1,cohehlmg-1,Cluster 10,0,121.02
Y1-TA-1_LGD-1,ghabjejm-1,Cluster 3,0,30.80
Y1-TA-1_LGD-1,cohdcgnm-1,Cluster 18,0,60.19
Y1-TA-1_LGD-1,ghabfjlf-1,Cluster 10,0,79.66
Y1-TA-1_LGD-1,cohdgdjb-1,Cluster 10,0,45.11
Y1-TA-1_LGD-1,ghabhenp-1,Cluster 3,0,41.59
Y1-TA-1_LGD-1,cohdfgbc-1,Cluster 10,0,94.38
Y1-TA-1_LGD-1,godpdjim-1,Cluster 3,0,87.06
Y1-TA-1_LGD-1,cohekeal-1,Cluster 6,0,38.02
Y1-TA-1_LGD-1,ggplhlfp-1,Cluster 10,0,123.50
Y1-TA-1_LGD-1,godpcifd-1,Cluster 17,0,70.67
Y1-TA-1_LGD-1,cohdemme-1,Cluster 10,0,19.37
Y1-TA-1_LGD-1,godhifcd-1,Cluster 5,0,42.18
Y1-TA-1_LGD-1,godhobnp-1,Cluster 16,0,31.74
Y1-TA-1_LGD-1,godjbiig-1,Cluster 16,0,77.13
Y1-TA-1_LGD-1,godinldh-1,Cluster 1,0,49.67
Y1-TA-1_LGD-1,godpipbi-1,Cluster 16,0,88.91
Y1-TA-1_LGD-1,ggppgdhl-1,Cluster 3,0,23.71
Y1-TA-1_LGD-1,ggpihbjf-1,Cluster 17,0,24.47
Y1-TA-1_LGD-1,ggphlmpi-1,Cluster 3,0,18.83
Y1-TA-1_LGD-1,ocfocfek-1,Cluster 3,0,10.39
Y1-TA-1_LGD-1,ggphoaij-1,Cluster 14,0,81.64
Y1-TA-1_LGD-1,ggpjaibf-1,Cluster 3,0,52.25
Y1-TA-1_LGD-1,ggpmkonh-1,Cluster 3,0,30.53
Y1-TA-1_LGD-1,ggpmcjch-1,Cluster 6,0,69.04
Y1-TA-1_LGD-1,ggpogeko-1,Cluster 14,0,48.81
Y1-TA-1_LGD-1,ggploded-1,Cluster 6,0,145.31
Y1-TA-1_LGD-1,ggpolcja-1,Cluster 17,0,42.63
Y1-TA-1_LGD-1,ggpokalb-1,Cluster 6,0,57.85
Y1-TA-1_LGD-1,ggppbhfj-1,Cluster 14,0,72.66
Y1-TA-1_LGD-1,ggpjbeli-1,Cluster 20,0,50.98
Y1-TA-1_LGD-1,ggpmfjoe-1,Cluster 17,0,141.61
Y1-TA-1_LGD-1,ggpnpolp-1,Cluster 1,0,34.91
Y1-TA-1_LGD-1,ggpolein-1,Cluster 18,0,37.66
Y1-TA-1_LGD-1,ggpoplai-1,Cluster 3,0,19.28
Y1-TA-1_LGD-1,ggpokfme-1,Cluster 9,0,31.84
Y1-TA-1_LGD-1,ggpooloe-1,Cluster 17,0,92.07
Y1-TA-1_LGD-1,ggpofjnp-1,Cluster 10,0,53.69
Y1-TA-1_LGD-1,ggpnjgha-1,Cluster 3,0,65.84
Y1-TA-1_LGD-1,ggpmaijp-1,Cluster 20,0,36.62
Y1-TA-1_LGD-1,ggpnonje-1,Cluster 3,0,22.13
Y1-TA-1_LGD-1,ggponfde-1,Cluster 6,0,116.73
Y1-TA-1_LGD-1,conelook-1,Cluster 1,0,43.49
Y1-TA-1_LGD-1,ggpleeco-1,Cluster 3,0,40.82
Y1-TA-1_LGD-1,ggpoipoh-1,Cluster 3,0,28.81
Y1-TA-1_LGD-1,ggplfbon-1,Cluster 18,0,161.57
Y1-TA-1_LGD-1,ggpojjbd-1,Cluster 3,0,29.76
Y1-TA-1_LGD-1,cohcjjkp-1,Cluster 10,0,76.22
Y1-TA-1_LGD-1,ggpmegpa-1,Cluster 17,0,97.45
Y1-TA-1_LGD-1,ggpnjecb-1,Cluster 17,0,76.54
Y1-TA-1_LGD-1,ggpnkkcg-1,Cluster 3,0,25.02
Y1-TA-1_LGD-1,ggplempp-1,Cluster 6,0,20.18
Y1-TA-1_LGD-1,ggpnjioi-1,Cluster 3,0,31.84
Y1-TA-1_LGD-1,confpopl-1,Cluster 10,0,18.79
Y1-TA-1_LGD-1,ggplpmll-1,Cluster 3,0,14.04
Y1-TA-1_LGD-1,coniaoig-1,Cluster 3,0,76.18
Y1-TA-1_LGD-1,ghamnfmk-1,Cluster 6,0,41.81
Y1-TA-1_LGD-1,ghancakn-1,Cluster 5,0,148.29
Y1-TA-1_LGD-1,ggpjoknd-1,Cluster 17,0,89.00
Y1-TA-1_LGD-1,ggphlkif-1,Cluster 17,0,27.50
Y1-TA-1_LGD-1,conhfgkn-1,Cluster 2,0,67.06
Y1-TA-1_LGD-1,ggpjpbdf-1,Cluster 3,0,48.54
Y1-TA-1_LGD-1,ggpjchdl-1,Cluster 17,0,29.62
Y1-TA-1_LGD-1,conhmcld-1,Cluster 2,0,72.39
Y1-TA-1_LGD-1,ggphidoh-1,Cluster 17,0,26.60
Y1-TA-1_LGD-1,ghaoafaa-1,Cluster 3,0,61.10
Y1-TA-1_LGD-1,ggpjfend-1,Cluster 18,0,175.21
Y1-TA-1_LGD-1,ghaoghlp-1,Cluster 6,0,31.07
Y1-TA-1_LGD-1,ggphifnd-1,Cluster 6,0,90.81
Y1-TA-1_LGD-1,congkpgi-1,Cluster 17,0,43.26
Y1-TA-1_LGD-1,conibaik-1,Cluster 17,0,80.51
Y1-TA-1_LGD-1,congpnfi-1,Cluster 3,0,54.01
Y1-TA-1_LGD-1,conhnpfi-1,Cluster 17,0,47.37
Y1-TA-1_LGD-1,ghamcfgm-1,Cluster 17,0,39.87
Y1-TA-1_LGD-1,ghaobmmc-1,Cluster 17,0,62.63
Y1-TA-1_LGD-1,ghaofckc-1,Cluster 17,0,46.92
Y1-TA-1_LGD-1,ggphgcoh-1,Cluster 3,0,48.05
Y1-TA-1_LGD-1,ggpjpcpn-1,Cluster 14,0,76.90
Y1-TA-1_LGD-1,ggpiolbg-1,Cluster 17,0,100.97
Y1-TA-1_LGD-1,ggpinmfg-1,Cluster 3,0,35.72
Y1-TA-1_LGD-1,ggpilnjl-1,Cluster 3,0,23.39
Y1-TA-1_LGD-1,ggpjephd-1,Cluster 3,0,41.05
Y1-TA-1_LGD-1,ghaoakli-1,Cluster 17,0,32.29
Y1-TA-1_LGD-1,congpeff-1,Cluster 2,0,73.51
Y1-TA-1_LGD-1,ggpicmdo-1,Cluster 17,0,58.03
Y1-TA-1_LGD-1,ggpjcioc-1,Cluster 3,0,35.85
Y1-TA-1_LGD-1,ggpjengk-1,Cluster 17,0,76.04
Y1-TA-1_LGD-1,ggpiiacj-1,Cluster 3,0,40.64
Y1-TA-1_LGD-1,ggpjaajh-1,Cluster 3,0,25.56
Y1-TA-1_LGD-1,congmodk-1,Cluster 3,0,68.55
Y1-TA-1_LGD-1,ghadokbf-1,Cluster 17,0,29.13
Y1-TA-1_LGD-1,ggpneocp-1,Cluster 17,0,47.87
Y1-TA-1_LGD-1,ggpmjole-1,Cluster 17,0,38.83
Y1-TA-1_LGD-1,ggppegbi-1,Cluster 3,0,26.69
Y1-TA-1_LGD-1,cohcfehp-1,Cluster 10,0,72.70
Y1-TA-1_LGD-1,ghaaipen-1,Cluster 20,0,24.75
Y1-TA-1_LGD-1,ggppnifd-1,Cluster 3,0,25.83
Y1-TA-1_LGD-1,ghaaiebj-1,Cluster 20,0,31.56
Y1-TA-1_LGD-1,ghaafglg-1,Cluster 3,0,56.54
Y1-TA-1_LGD-1,ghadbaaj-1,Cluster 3,0,51.84
Y1-TA-1_LGD-1,ghaaendc-1,Cluster 20,0,35.27
Y1-TA-1_LGD-1,ghaaelbk-1,Cluster 3,0,77.44
Y1-TA-1_LGD-1,conkbdml-1,Cluster 17,0,49.04
Y1-TA-1_LGD-1,ghaadlpb-1,Cluster 3,0,45.97
Y1-TA-1_LGD-1,ggppfioo-1,Cluster 3,0,72.70
Y1-TA-1_LGD-1,ghaddjdm-1,Cluster 17,0,86.70
Y1-TA-1_LGD-1,conanjcm-1,Cluster 6,0,55.90
Y1-TA-1_LGD-1,ggpmimkg-1,Cluster 17,0,37.16
Y1-TA-1_LGD-1,conjpbel-1,Cluster 6,0,77.62
Y1-TA-1_LGD-1,ggpmlilk-1,Cluster 17,0,82.82
Y1-TA-1_LGD-1,ghaacggn-1,Cluster 3,0,50.30
Y1-TA-1_LGD-1,ggpncpog-1,Cluster 17,0,16.44
Y1-TA-1_LGD-1,ghadbkhk-1,Cluster 17,0,67.37
Y1-TA-1_LGD-1,ghacpdoc-1,Cluster 17,0,39.60
Y1-TA-1_LGD-1,conkcoki-1,Cluster 2,0,55.63
Y1-TA-1_LGD-1,ggpnjbpk-1,Cluster 3,0,34.86
Y1-TA-1_LGD-1,ggpkmgcj-1,Cluster 6,0,70.31
Y1-TA-1_LGD-1,ggpmoofd-1,Cluster 3,0,39.02
Y1-TA-1_LGD-1,ggpkhegi-1,Cluster 3,0,46.10
Y1-TA-1_LGD-1,ghaaahgj-1,Cluster 17,0,40.60
Y1-TA-1_LGD-1,ghabolep-1,Cluster 3,0,12.78
Y1-TA-1_LGD-1,ggpkfbmc-1,Cluster 14,0,117.90
Y1-TA-1_LGD-1,ghacijlg-1,Cluster 6,0,39.87
Y1-TA-1_LGD-1,ghacekol-1,Cluster 14,0,107.29
Y1-TA-1_LGD-1,ggpkfedn-1,Cluster 14,0,103.23
Y1-TA-1_LGD-1,cohmnpil-1,Cluster 14,0,132.22
Y1-TA-1_LGD-1,conjkedl-1,Cluster 6,0,44.66
Y1-TA-1_LGD-1,ghamlfgk-1,Cluster 3,0,18.65
Y1-TA-1_LGD-1,ghamedhe-1,Cluster 6,0,40.46
Y1-TA-1_LGD-1,ghanfalo-1,Cluster 12,0,55.18
Y1-TA-1_LGD-1,ghanglic-1,Cluster 13,0,77.40
Y1-TA-1_LGD-1,ghamhllc-1,Cluster 1,0,43.85
Y1-TA-1_LGD-1,ghanffmp-1,Cluster 12,0,45.34
Y1-TA-1_LGD-1,ghaoaefg-1,Cluster 12,0,51.21
Y1-TA-1_LGD-1,conkjkjp-1,Cluster 3,0,47.59
Y1-TA-1_LGD-1,conlbklh-1,Cluster 10,0,73.83
Y1-TA-1_LGD-1,ghaajhin-1,Cluster 17,0,78.26
Y1-TA-1_LGD-1,ggppmlff-1,Cluster 17,0,11.92
Y1-TA-1_LGD-1,ggppikea-1,Cluster 6,0,33.91
Y1-TA-1_LGD-1,ghamnfmd-1,Cluster 12,0,67.92
Y1-TA-1_LGD-1,ghallnpk-1,Cluster 10,0,56.76
Y1-TA-1_LGD-1,conlakde-1,Cluster 10,0,57.21
Y1-TA-1_LGD-1,conkpmmf-1,Cluster 15,0,61.73
Y1-TA-1_LGD-1,ggppkafe-1,Cluster 17,0,13.05
Y1-TA-1_LGD-1,ghalomgh-1,Cluster 20,0,14.86
