p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,delta_pct
2.3887238680967874e-34,0.026764210569198976,0.114,0.263,4.3200071154530396e-30,7,FANCL,-0.14900000000000002
2.4451224638342776e-34,0.06790243244221805,0.135,0.296,4.422003975844291e-30,7,CTR9,-0.16099999999999998
2.475972198014718e-34,0.14606441825291228,0.134,0.297,4.477795720109618e-30,7,BAZ1A,-0.16299999999999998
2.5008156516297117e-34,0.010266139637351346,0.067,0.192,4.5227251059723336e-30,7,FAH,-0.125
2.5043137645072393e-34,0.07523825471998141,0.176,0.357,4.529051443111342e-30,7,STX6,-0.181
2.5531036027496483e-34,0.059285779622089974,0.175,0.358,4.617287865572739e-30,7,MFHAS1,-0.183
2.6656929918687935e-34,0.08770066956650624,0.19,0.38,4.820905775794713e-30,7,BID,-0.19
2.693717991416211e-34,0.15303414746581567,0.156,0.328,4.871588987476218e-30,7,XRN1,-0.17200000000000001
2.703140264400837e-34,0.15737779170751962,0.184,0.372,4.888629168168914e-30,7,PYM1,-0.188
2.7407741136261655e-34,0.10069173581273029,0.212,0.413,4.9566899844929206e-30,7,SNX17,-0.20099999999999998
2.8496860210053818e-34,0.12317191754023094,0.122,0.275,5.153657168988233e-30,7,KIAA0355,-0.15300000000000002
2.965474702343974e-34,0.0047463930548956035,0.193,0.379,5.363060999189077e-30,7,EIF4E3,-0.186
3.012864137656905e-34,0.05325135235240164,0.195,0.386,5.448764792952513e-30,7,MTF2,-0.191
3.2732278587132746e-34,0.09076040195299759,0.192,0.381,5.919632582482957e-30,7,CIR1,-0.189
3.4049998672675623e-34,0.14981910109447205,0.132,0.293,6.1579422599533864e-30,7,MED1,-0.16099999999999998
3.441046176923732e-34,0.12320621165624285,0.182,0.369,6.223132010966569e-30,7,MCM3AP,-0.187
3.930402016504263e-34,0.0074200616588729895,0.19,0.374,7.10813204684796e-30,7,SCX,-0.184
4.127742044950198e-34,0.10006233579337809,0.137,0.298,7.465021488292433e-30,7,HEATR5B,-0.16099999999999998
4.1608507747181486e-34,0.12169773868807704,0.181,0.366,7.524898626077772e-30,7,PHF2,-0.185
4.434810242370401e-34,0.02172311610891897,0.178,0.359,8.02035432332687e-30,7,ZRANB1,-0.181
4.4611519538967025e-34,0.05759522784823212,0.113,0.263,8.067993308622187e-30,7,MED6,-0.15000000000000002
4.565937417390641e-34,0.27990125057601833,0.068,0.194,8.257497819350975e-30,7,RCC1,-0.126
4.621040359143874e-34,0.028019472797265355,0.104,0.247,8.357151489511696e-30,7,MED10,-0.14300000000000002
4.711747518796546e-34,0.10114054556024088,0.132,0.292,8.521195387743554e-30,7,DIS3L,-0.15999999999999998
4.731665622958602e-34,0.019509425799847768,0.166,0.342,8.557217279120632e-30,7,GDPD3,-0.17600000000000002
4.7598318414494634e-34,0.23438624372077385,0.192,0.385,8.608155885261355e-30,7,NUB1,-0.193
5.006113600357059e-34,0.06314773512069022,0.235,0.447,9.05355644624574e-30,7,CAPN15,-0.21200000000000002
5.11557285627848e-34,0.055133802900228346,0.188,0.376,9.251513510579631e-30,7,C14orf119,-0.188
5.261163290275461e-34,0.06806537063600426,0.248,0.464,9.51481381046317e-30,7,MON2,-0.21600000000000003
5.86631929016642e-34,0.18565332131160583,0.087,0.224,1.060923843626597e-29,7,ERG28,-0.137
6.0300171828216055e-34,0.07891153374978566,0.122,0.275,1.0905286075132873e-29,7,ACBD4,-0.15300000000000002
6.487382184088932e-34,0.006037436692486908,0.078,0.207,1.1732430679924834e-29,7,APC,-0.129
6.8529590499170475e-34,0.0830528991980537,0.091,0.227,1.239357644177498e-29,7,DHX29,-0.136
6.924649371955224e-34,0.14814653820960677,0.147,0.315,1.2523228389181023e-29,7,VEZF1,-0.168
7.204149767126102e-34,0.021676294781889094,0.196,0.385,1.3028704853847556e-29,7,MIB2,-0.189
7.332013424378624e-34,0.039354951888778154,0.21,0.407,1.3259946277988742e-29,7,PSENEN,-0.19699999999999998
7.573532379411935e-34,2.3190939626569214,0.134,0.066,1.3696733308166485e-29,7,LCK,0.068
7.6501413484236784e-34,0.029619645267271524,0.226,0.428,1.3835280628624223e-29,7,TSR3,-0.20199999999999999
7.677776100335293e-34,0.016939300009683078,0.173,0.351,1.3885258077456378e-29,7,MOV10,-0.178
7.770726874139922e-34,0.06693511047182299,0.087,0.221,1.4053359551882048e-29,7,VAMP7,-0.134
8.05226675604052e-34,0.07406577512655765,0.141,0.305,1.456252442829928e-29,7,RING1,-0.164
8.38226726446419e-34,0.012954571108215074,0.14,0.302,1.5159330347783488e-29,7,WDR45,-0.16199999999999998
8.733844770269034e-34,0.020099044712175773,0.166,0.342,1.5795158267031548e-29,7,SMIM12,-0.17600000000000002
8.750176827785008e-34,0.18177351162610944,0.066,0.19,1.5824694793049186e-29,7,SIAH1,-0.124
8.8425173279409e-34,0.05700713856101759,0.21,0.409,1.5991692587581115e-29,7,UBE2Z,-0.19899999999999998
9.313240793317708e-34,0.14947434843049656,0.197,0.391,1.6842995974715075e-29,7,CHD4,-0.194
9.565772407845964e-34,0.012340836394759469,0.121,0.274,1.7299699399589426e-29,7,SMARCD1,-0.15300000000000002
9.57717810608726e-34,0.03405090436944458,0.246,0.459,1.732032660485881e-29,7,POGK,-0.21300000000000002
1.0194004612735194e-33,0.06588906896786018,0.098,0.238,1.8435857342131597e-29,7,TOP3B,-0.13999999999999999
1.0715181715994315e-33,0.09523393462825624,0.121,0.273,1.937840613337572e-29,7,MAP3K2,-0.15200000000000002
1.0720605978487315e-33,0.14319746330383798,0.174,0.355,1.938821591209431e-29,7,SHOC2,-0.181
1.1211521004593319e-33,0.0011847013317332067,0.073,0.2,2.0276035736807018e-29,7,RAD54L2,-0.127
1.149565329292878e-33,0.05079119942562932,0.238,0.448,2.07898889802617e-29,7,MGRN1,-0.21000000000000002
1.1586016290040617e-33,0.2062821248264548,0.091,0.228,2.0953310460538455e-29,7,OST4,-0.137
1.1776353744494612e-33,1.4766093539969025,0.3,0.215,2.1297535746918506e-29,7,ZEB2,0.08499999999999999
1.1808344731797681e-33,0.06145701753177335,0.279,0.506,2.1355391447456106e-29,7,MICALL2,-0.22699999999999998
1.217830290495946e-33,0.1449845836272074,0.169,0.344,2.2024460803619184e-29,7,MAPKAPK2,-0.17499999999999996
1.3047018922461457e-33,0.05989964205627962,0.101,0.244,2.3595533721271545e-29,7,DNAJC22,-0.143
1.3584466512345905e-33,0.22051423467163095,0.164,0.34,2.4567507687577568e-29,7,SH3BP2,-0.17600000000000002
1.4527710804086127e-33,0.09067628495131974,0.133,0.291,2.627336498918976e-29,7,MAPK6,-0.15799999999999997
1.4678557443023379e-33,0.12073714560675008,0.087,0.221,2.654617113570778e-29,7,FOXK2,-0.134
1.5005265372564804e-33,0.10831167084627258,0.108,0.253,2.713702242628345e-29,7,ELF2,-0.14500000000000002
1.5005941015067649e-33,0.0276272132438439,0.247,0.458,2.7138244325749843e-29,7,DCAF7,-0.21100000000000002
1.5007451352283154e-33,0.08501666422973164,0.132,0.289,2.7140975770604084e-29,7,MCM2,-0.15699999999999997
1.5650366649233307e-33,0.09985246730894148,0.123,0.279,2.8303688085138436e-29,7,DMAC2L,-0.15600000000000003
1.5860734841137346e-33,0.02011299939288761,0.219,0.419,2.868413896019689e-29,7,MEAF6,-0.19999999999999998
1.6129204661364713e-33,0.07665370209389932,0.143,0.306,2.9169666630078083e-29,7,GTPBP4,-0.163
1.645395164620465e-33,0.005052169064900802,0.081,0.212,2.9756971552161106e-29,7,SRSF10,-0.131
1.666207836733308e-33,0.22537128236497905,0.106,0.251,3.0133368727321874e-29,7,MSRB1,-0.14500000000000002
1.6915964153484228e-33,0.007285477586909894,0.247,0.458,3.059252117157623e-29,7,LFNG,-0.21100000000000002
1.7321328046658183e-33,1.3028422004194788,0.176,0.095,3.132562177238132e-29,7,HSPB6,0.08099999999999999
1.7472346834837158e-33,0.05139209467428629,0.079,0.209,3.1598739250803e-29,7,ADAMTS9,-0.13
1.765285214441009e-33,0.09822057813335716,0.123,0.277,3.1925183103165646e-29,7,KYAT3,-0.15400000000000003
1.9367793743472273e-33,0.16712035762023453,0.177,0.36,3.5026654985069607e-29,7,AKT1S1,-0.183
1.9558106449518315e-33,0.3110662661611293,0.137,0.3,3.537083551395387e-29,7,RWDD1,-0.16299999999999998
1.9689806985956103e-33,0.0386218611894763,0.207,0.403,3.5609015934101613e-29,7,PRRC2B,-0.19600000000000004
2.1338770436802418e-33,0.016049492107878288,0.238,0.444,3.859116633495717e-29,7,SAMD1,-0.20600000000000002
2.1739971967138683e-33,0.09539216843170717,0.171,0.349,3.9316739302570306e-29,7,ARFGAP2,-0.17799999999999996
2.2789424818680287e-33,0.10296305387768942,0.193,0.382,4.12146747845833e-29,7,RETREG2,-0.189
2.29557444750206e-33,0.10179442726917709,0.118,0.269,4.1515463883074756e-29,7,MANBA,-0.15100000000000002
2.5132365686710577e-33,0.06891374647136306,0.176,0.354,4.545188334441608e-29,7,INTS1,-0.178
2.525471199750869e-33,0.05968507913535159,0.128,0.283,4.5673146647494466e-29,7,ADNP,-0.15499999999999997
2.6728403108818583e-33,0.17906192741629856,0.118,0.269,4.8338317022298405e-29,7,SIN3A,-0.15100000000000002
2.6961094446027377e-33,0.16198359116385386,0.146,0.309,4.875913930564051e-29,7,NAT9,-0.163
2.9009325251922886e-33,0.17827821740793404,0.098,0.238,5.246336471810253e-29,7,PIK3R4,-0.13999999999999999
2.9025752338876216e-33,0.17965172343283106,0.152,0.321,5.249307310485764e-29,7,MYCL,-0.169
3.0293802248026943e-33,0.006270553014770863,0.292,0.521,5.478634136555672e-29,7,STUB1,-0.22900000000000004
3.086836460028969e-33,0.0315589091928768,0.222,0.421,5.58254373796239e-29,7,AKAP17A,-0.19899999999999998
3.1364213358065845e-33,0.0484886635670877,0.179,0.359,5.672217985806209e-29,7,PCID2,-0.18
3.149129221777784e-33,0.12432179596975024,0.122,0.276,5.695200197585121e-29,7,B4GALT7,-0.15400000000000003
3.1716142694432094e-33,0.06966458089394045,0.21,0.406,5.735864406288044e-29,7,PRRC2C,-0.19600000000000004
3.218165854025939e-33,0.11167232306112812,0.18,0.362,5.82005294700591e-29,7,SHC1,-0.182
3.303136902284725e-33,0.004228767977403125,0.14,0.3,5.973723087781925e-29,7,NUP50,-0.15999999999999998
3.322421888242301e-33,0.02313488414370335,0.063,0.183,6.008599984886201e-29,7,KAT8,-0.12
3.389908131624036e-33,0.030673059181546614,0.186,0.37,6.13064885604207e-29,7,TNKS,-0.184
3.446130244472911e-33,0.024820656434653032,0.131,0.288,6.23232654712926e-29,7,TSR1,-0.15699999999999997
3.472562444803932e-33,0.11414850491889528,0.162,0.337,6.280129181427911e-29,7,TRIM33,-0.17500000000000002
3.498683565442015e-33,0.07103159048138608,0.098,0.238,6.327369228101884e-29,7,HEATR3,-0.13999999999999999
3.550615241133045e-33,0.06702379421894178,0.2,0.388,6.421287663589111e-29,7,ELP5,-0.188
3.5541260778414806e-33,0.06599612183816997,0.232,0.437,6.427637011776318e-29,7,UQCC3,-0.205
3.853060476379486e-33,0.03682516905251898,0.123,0.274,6.968259871532301e-29,7,LSG1,-0.15100000000000002
3.8662591338073216e-33,0.0843458683702173,0.224,0.424,6.992129643490541e-29,7,CRCP,-0.19999999999999998
3.868769237325789e-33,0.021640116447964375,0.165,0.338,6.996669165703689e-29,7,RC3H2,-0.17300000000000001
4.124005771727793e-33,0.1752861529960704,0.18,0.362,7.458264438169713e-29,7,CNPPD1,-0.182
4.1378499151970326e-33,0.006751077118992255,0.076,0.202,7.483301571633833e-29,7,CHML,-0.126
4.2058160190686165e-33,0.0053695094323019665,0.156,0.325,7.606218270485592e-29,7,WDR36,-0.169
4.2226917012476244e-33,0.04868159794578597,0.072,0.197,7.636737941706329e-29,7,TMEM251,-0.125
4.269160392353967e-33,0.0737546792838768,0.075,0.202,7.72077656957215e-29,7,TMED10,-0.127
4.3922917600156426e-33,0.010297603077714657,0.087,0.218,7.94345964798829e-29,7,TET2,-0.131
4.695482187475975e-33,0.03903541855496884,0.079,0.209,8.491779536050301e-29,7,CLPP,-0.13
4.807449481697901e-33,0.019821104398589195,0.21,0.406,8.694272387650654e-29,7,AKAP8L,-0.19600000000000004
5.093596967381409e-33,0.05767859551333532,0.141,0.301,9.211770115509278e-29,7,MSANTD2,-0.16
5.162368844173383e-33,0.023911519843442065,0.217,0.417,9.336144054687563e-29,7,TMEM134,-0.19999999999999998
5.174111698712111e-33,1.5770152427865447,0.383,0.329,9.357381007120853e-29,7,ITPKB,0.05399999999999999
5.321682471270446e-33,0.01004843897080443,0.084,0.214,9.624262749292602e-29,7,LRRC8D,-0.13
5.5296168030012584e-33,0.046439162294281355,0.142,0.302,1.0000311988227776e-28,7,CDCA7L,-0.16
5.689538387551217e-33,0.03421113995945069,0.126,0.278,1.0289530173886375e-28,7,PPRC1,-0.15200000000000002
5.805179145046966e-33,0.0033928201929487867,0.24,0.444,1.0498666483817438e-28,7,ACTR3,-0.20400000000000001
6.1234291371668696e-33,0.060758941409124634,0.156,0.323,1.1074221594566284e-28,7,ZBTB44,-0.167
6.19578977840712e-33,0.111252518354439,0.181,0.364,1.1205085814249276e-28,7,SRSF8,-0.183
6.268209385720514e-33,0.06503381003475073,0.157,0.327,1.133605667407555e-28,7,IFNGR1,-0.17
6.315200681342344e-33,0.20439851826851543,0.192,0.378,1.142104043220763e-28,7,ZNF444,-0.186
6.32810320147444e-33,0.03297219743644403,0.252,0.467,1.1444374639866523e-28,7,AATF,-0.21500000000000002
6.439751439388413e-33,0.06561028379310924,0.185,0.368,1.1646290478133945e-28,7,SMC5,-0.183
6.775321847447907e-33,0.02606501496355218,0.149,0.313,1.225316956110954e-28,7,ERC1,-0.164
6.78057106034731e-33,0.12532038091913617,0.212,0.41,1.226266276263811e-28,7,TM7SF3,-0.19799999999999998
6.934020427513726e-33,0.22687561733894446,0.122,0.274,1.2540175943158574e-28,7,IQCB1,-0.15200000000000002
7.029153523098552e-33,0.05557811129544765,0.1,0.24,1.2712224146523731e-28,7,GTF2A1,-0.13999999999999999
7.227757800264802e-33,0.07929822345157111,0.109,0.252,1.3071399981778894e-28,7,PLOD1,-0.14300000000000002
7.731385254892869e-33,0.1480880114169224,0.139,0.3,1.3982210233473753e-28,7,CDS2,-0.16099999999999998
8.111040417393903e-33,0.19878325375994266,0.144,0.306,1.4668816594856874e-28,7,TOR1A,-0.162
8.328309375707993e-33,0.12339758605517179,0.184,0.363,1.5061747505967905e-28,7,SIGMAR1,-0.179
8.544518503713662e-33,0.02000391430959425,0.073,0.198,1.5452761713966158e-28,7,NR2C1,-0.125
8.624043047381079e-33,0.09356898401734381,0.163,0.335,1.5596581851188682e-28,7,UBALD2,-0.17200000000000001
9.474109398356893e-33,0.07791119720016249,0.119,0.269,1.713392684692844e-28,7,DCAF10,-0.15000000000000002
1.0581412161506411e-32,0.08139279809439406,0.208,0.401,1.9136483894084345e-28,7,COPS7B,-0.19300000000000003
1.0727733082467506e-32,0.07427823067797484,0.173,0.348,1.9401105279642484e-28,7,ARIH2,-0.175
1.0867119588854466e-32,0.05907374116100163,0.233,0.44,1.9653185776443302e-28,7,MPHOSPH8,-0.207
1.0870662661786825e-32,0.205770239652871,0.18,0.361,1.9659593423841473e-28,7,YIF1A,-0.181
1.1250349039396325e-32,0.032219287704988275,0.108,0.251,2.0346256237748253e-28,7,PPT1,-0.14300000000000002
1.1997008135655645e-32,0.08840796295281006,0.058,0.174,2.1696589213333233e-28,7,MRE11,-0.11599999999999999
1.2073759454824517e-32,0.07622308589760163,0.11,0.254,2.183539397405014e-28,7,PM20D2,-0.14400000000000002
1.249811526780327e-32,2.004852657513604,0.137,0.068,2.2602841461822213e-28,7,LY9,0.069
1.2547283918364853e-32,1.958513895072767,0.125,0.059,2.2691762966362835e-28,7,NLRP6,0.066
1.2683849386280695e-32,0.06056540482762318,0.121,0.27,2.2938741615088636e-28,7,TRIM21,-0.14900000000000002
1.3895927047461477e-32,0.008434642895349453,0.248,0.461,2.513078406533408e-28,7,BAG5,-0.21300000000000002
1.430986818597489e-32,0.1609909844774589,0.188,0.375,2.587939661433559e-28,7,CYB5R4,-0.187
1.4463079221979125e-32,0.24926668702100918,0.108,0.252,2.6156478772949248e-28,7,TMEM30B,-0.14400000000000002
1.52480738929495e-32,0.05787733457646849,0.195,0.382,2.757614163539917e-28,7,VPS45,-0.187
1.5535163708013823e-32,0.06730283881369775,0.169,0.341,2.8095343565943e-28,7,AKAP8,-0.17200000000000001
1.611351451076254e-32,0.054491158865546674,0.16,0.331,2.9141290992714052e-28,7,USP24,-0.171
1.6640836758673128e-32,0.09435473124462845,0.13,0.283,3.009495327806035e-28,7,MORC2,-0.15299999999999997
1.671897203476368e-32,0.0896245016583348,0.131,0.285,3.0236260924870114e-28,7,PTPRJ,-0.15399999999999997
1.7800831542541907e-32,0.06772856373619562,0.263,0.482,3.219280384468704e-28,7,TMEM263,-0.21899999999999997
1.7993419200234632e-32,0.10807244718922027,0.135,0.292,3.2541098623624332e-28,7,C5orf15,-0.15699999999999997
1.8324813264274896e-32,0.13700990779638889,0.175,0.352,3.314042478844115e-28,7,ARMC6,-0.177
1.9497595315860448e-32,1.9764095653663771,0.243,0.164,3.526140112873362e-28,7,ITGA4,0.07899999999999999
1.9837479821091693e-32,0.04831835303892873,0.27,0.49,3.5876082256444327e-28,7,LRRC47,-0.21999999999999997
1.989407512091187e-32,2.136895940807886,0.117,0.054,3.597843485616912e-28,7,NLRC3,0.063
1.9999557779177135e-32,0.04992478852711035,0.113,0.259,3.616920024364185e-28,7,PGAM5,-0.14600000000000002
2.0319455669636736e-32,0.05545561449072589,0.162,0.333,3.674773557853804e-28,7,PCNX3,-0.171
2.071822169122224e-32,0.08805765310044289,0.098,0.236,3.746890392857542e-28,7,TRMT10C,-0.13799999999999998
2.2144319798311126e-32,0.03681909538045025,0.152,0.315,4.004800235524567e-28,7,IRS2,-0.163
2.2922879097089986e-32,0.10868561207112057,0.206,0.4,4.145602684708724e-28,7,IFI35,-0.19400000000000003
2.3168881004987703e-32,0.03584555681007706,0.108,0.251,4.190092129752027e-28,7,SESTD1,-0.14300000000000002
2.490385302867217e-32,0.0415619413362866,0.23,0.432,4.503861820235362e-28,7,TMEM68,-0.20199999999999999
2.535382438778878e-32,0.24750382873544452,0.117,0.265,4.585239140531601e-28,7,SLC5A6,-0.14800000000000002
2.5768620772164946e-32,0.051449956579488476,0.128,0.281,4.660255066646031e-28,7,MAD2L1BP,-0.15300000000000002
2.6397236896913115e-32,0.16606382157062605,0.096,0.232,4.773940292806737e-28,7,SLC35C2,-0.136
2.75964095861375e-32,1.7491661012733988,0.202,0.121,4.9908106736529675e-28,7,ANXA2R,0.08100000000000002
2.784444893032199e-32,0.14043475901375146,0.183,0.365,5.035668589048732e-28,7,PI4KA,-0.182
2.843354251545565e-32,0.1054497953673455,0.186,0.369,5.1422061639201545e-28,7,WDR55,-0.183
2.8849388928683337e-32,0.007194806973264911,0.214,0.407,5.217411987752382e-28,7,CASP2,-0.19299999999999998
3.1751092994994423e-32,0.020902338142191113,0.106,0.246,5.742185168144741e-28,7,TADA2A,-0.14
3.3105676347162383e-32,0.10710538646720918,0.263,0.481,5.987161567384317e-28,7,CRK,-0.21799999999999997
3.39213619615437e-32,0.1863525758472837,0.107,0.248,6.134678310745179e-28,7,SLC35F2,-0.14100000000000001
3.4335454222383945e-32,0.162316152537615,0.128,0.281,6.209566896118137e-28,7,DERL2,-0.15300000000000002
3.478307195558594e-32,0.04465426061945865,0.073,0.195,6.290518563167717e-28,7,CEP164,-0.12200000000000001
3.480350717760721e-32,0.17859808605638672,0.144,0.305,6.294214273070264e-28,7,CCDC115,-0.161
3.5041843757339687e-32,0.20224345341200411,0.088,0.218,6.3373174435148825e-28,7,ECM1,-0.13
3.563759624648462e-32,1.5234333175490409,0.203,0.12,6.445059281176744e-28,7,SARDH,0.08300000000000002
3.566935726615716e-32,0.17608242144107444,0.118,0.265,6.450803261584523e-28,7,SLC25A26,-0.14700000000000002
3.5886586195164244e-32,0.038717917840168425,0.13,0.283,6.490089113395453e-28,7,IRF9,-0.15299999999999997
3.6279529885429917e-32,0.10000249621459989,0.132,0.285,6.561152979780001e-28,7,BLNK,-0.15299999999999997
3.791380764569615e-32,0.07226558471057687,0.107,0.248,6.856712112724149e-28,7,NCAPH2,-0.14100000000000001
3.869425958066987e-32,0.11210249291179086,0.162,0.328,6.997856845164146e-28,7,PELP1,-0.166
4.074708209154418e-32,0.1352392074937177,0.208,0.399,7.369109796255765e-28,7,NUP107,-0.19100000000000003
4.0967296946568055e-32,0.10175615168690544,0.096,0.231,7.408935652786832e-28,7,JMJD8,-0.135
4.193780760685242e-32,0.043617327181039944,0.143,0.302,7.584452505699261e-28,7,BMP1,-0.159
4.238638176145757e-32,0.012564342897532943,0.241,0.444,7.665577141559601e-28,7,RAVER1,-0.203
4.324673796043988e-32,0.12639714688506418,0.236,0.444,7.821172560145553e-28,7,SCAP,-0.20800000000000002
4.35611098348087e-32,0.025533830875354324,0.28,0.5,7.878026713625154e-28,7,YTHDC1,-0.21999999999999997
4.4427872633290856e-32,0.0874073837281838,0.186,0.368,8.034780765730651e-28,7,USF1,-0.182
4.4790976560842e-32,0.05304704745677791,0.117,0.264,8.100448111028276e-28,7,AIG1,-0.14700000000000002
4.4904997401272864e-32,0.04287393033460715,0.178,0.352,8.121068780020197e-28,7,FAM174B,-0.174
4.494830900519477e-32,0.2935067860215568,0.12,0.269,8.128901683589475e-28,7,CISD2,-0.14900000000000002
4.5534929109804047e-32,0.06003113901704338,0.13,0.282,8.234991929508063e-28,7,STARD13,-0.15199999999999997
4.612967344561909e-32,0.06029758739102142,0.098,0.233,8.342551442640212e-28,7,CLASP1,-0.135
4.8990771114013e-32,0.30619694917720386,0.116,0.264,8.859980955969251e-28,7,PTRHD1,-0.14800000000000002
5.134703084362224e-32,0.17355035141839004,0.135,0.29,9.286110528069082e-28,7,ZNF592,-0.15499999999999997
5.146420982414127e-32,0.07455032289390379,0.177,0.354,9.307302346695949e-28,7,LZTS2,-0.177
5.249480218428042e-32,6.27295340966394e-5,0.179,0.354,9.493684975027114e-28,7,HOXA10,-0.175
5.436360624993531e-32,0.026865701753078675,0.078,0.203,9.8316581903008e-28,7,CWF19L1,-0.125
5.597747695683525e-32,0.2401390526212187,0.165,0.338,1.0123526707643655e-27,7,TBC1D10B,-0.17300000000000001
5.833177545284446e-32,0.1165141845286699,0.083,0.211,1.0549301590646922e-27,7,PEX5,-0.128
5.900623678953967e-32,0.12998180834990714,0.128,0.28,1.0671277923388248e-27,7,DMAC2,-0.15200000000000002
5.95717261156902e-32,0.04320139092599831,0.193,0.375,1.0773546668022574e-27,7,COX17,-0.182
6.131868824455844e-32,0.15378024995059447,0.206,0.398,1.1089484769028392e-27,7,RPP21,-0.19200000000000003
6.175309717850106e-32,0.15189764350114843,0.193,0.377,1.1168047624731918e-27,7,DHX8,-0.184
6.184099051711933e-32,0.11235140831338408,0.171,0.342,1.118394313502103e-27,7,ABCA1,-0.171
6.397261367075693e-32,0.04504753692066732,0.088,0.217,1.156944718235639e-27,7,MTRF1,-0.129
6.61941282119272e-32,0.09522402578323663,0.096,0.23,1.1971208087127034e-27,7,MANEAL,-0.134
6.993956779326573e-32,2.0179222507822683,0.168,0.094,1.2648570835412108e-27,7,GPR132,0.07400000000000001
7.104539347746059e-32,0.04402587703075955,0.074,0.196,1.2848559410398747e-27,7,NSUN4,-0.12200000000000001
7.161052780290026e-32,0.16510335404476673,0.146,0.308,1.2950763953154512e-27,7,NCOA2,-0.162
7.163061831875337e-32,0.08481848671779568,0.099,0.235,1.2954397322946549e-27,7,INTS13,-0.13599999999999998
7.206845507762705e-32,0.12075253546278503,0.175,0.351,1.3033580100788853e-27,7,TRAPPC4,-0.176
7.246049368239594e-32,0.11260194956622546,0.217,0.415,1.3104480282461306e-27,7,IWS1,-0.19799999999999998
8.000855987985763e-32,0.02178096501195137,0.13,0.279,1.4469548054272254e-27,7,MTURN,-0.14900000000000002
8.05177965925345e-32,0.21319541908037298,0.145,0.305,1.4561643513759864e-27,7,ARL16,-0.16
8.081769710197505e-32,0.06060954420115805,0.092,0.223,1.4615880520892188e-27,7,KLHL20,-0.131
8.30558570116482e-32,0.04433584797676671,0.147,0.307,1.5020651740556576e-27,7,WDR75,-0.16
8.553777048915136e-32,0.1894295484384978,0.136,0.293,1.5469505792963023e-27,7,HECA,-0.15699999999999997
8.857751827915692e-32,0.1207984739530581,0.113,0.255,1.601924418078553e-27,7,IQSEC2,-0.14200000000000002
8.998264997280763e-32,0.17294102065685124,0.115,0.26,1.627336224758226e-27,7,NUP155,-0.14500000000000002
9.142923141725865e-32,0.21996972750835908,0.14,0.296,1.653497650181123e-27,7,TBK1,-0.15599999999999997
9.271370972665488e-32,0.0031870388557722062,0.258,0.47,1.6767274404065533e-27,7,RNF149,-0.21199999999999997
9.381472920091936e-32,0.05697693310966945,0.081,0.207,1.6966393775986267e-27,7,FBXW11,-0.126
9.5688234316328e-32,0.03148783650627396,0.136,0.292,1.7305217176107918e-27,7,INO80,-0.15599999999999997
9.778465041357307e-32,0.05791548275216685,0.096,0.229,1.768435402729469e-27,7,ILDR1,-0.133
9.878256778265695e-32,0.1772235128578321,0.075,0.198,1.786482738349351e-27,7,PDCD7,-0.12300000000000001
1.0046853734406636e-31,0.13497785666378426,0.077,0.202,1.81697349786744e-27,7,PHF6,-0.125
1.0117278624620838e-31,0.06853993599788204,0.215,0.408,1.8297098392626785e-27,7,GPATCH2L,-0.19299999999999998
1.0711864293235342e-31,0.10774304043806038,0.094,0.228,1.9372406574316116e-27,7,OSBPL3,-0.134
1.0744054651155833e-31,0.22653063896495562,0.131,0.284,1.9430622836615327e-27,7,PTPN4,-0.15299999999999997
1.0760818871664639e-31,0.0943520514236469,0.228,0.429,1.94609409294055e-27,7,PPP1R37,-0.20099999999999998
1.0970026417355417e-31,0.09544427683726964,0.091,0.222,1.9839292775787272e-27,7,SOWAHC,-0.131
1.107329643130771e-31,0.1385531854281723,0.111,0.253,2.0026056596019992e-27,7,P2RY2,-0.14200000000000002
1.119488181458594e-31,0.02099159923268068,0.133,0.285,2.0245943761678674e-27,7,P4HA1,-0.15199999999999997
1.1200028216943257e-31,0.10575971727580114,0.301,0.528,2.025525103034188e-27,7,S100A13,-0.22700000000000004
1.128366424143702e-31,0.022099039834237555,0.112,0.252,2.040650678063885e-27,7,WBP4,-0.14
1.1306630982509872e-31,0.14683845610107615,0.118,0.263,2.0448042131869102e-27,7,CITED2,-0.14500000000000002
1.178924936277695e-31,0.14213238175770482,0.135,0.291,2.1320857472582115e-27,7,ZXDC,-0.15599999999999997
1.1840561215809824e-31,0.09753913801621727,0.154,0.317,2.1413654958792068e-27,7,BBS2,-0.163
1.270607529367924e-31,0.08273555340540817,0.086,0.215,2.2978937168618907e-27,7,IQANK1,-0.129
1.283967768309422e-31,0.04920555187434261,0.157,0.322,2.32205570898759e-27,7,NMT1,-0.165
1.3657362211461232e-31,0.05398817893428376,0.092,0.224,2.4699339559427637e-27,7,EMC8,-0.132
1.3724428119754347e-31,0.15005322221548378,0.09,0.22,2.4820628254575736e-27,7,ATG12,-0.13
1.3807450545940561e-31,0.021704645423681557,0.079,0.204,2.4970774312333507e-27,7,WDR3,-0.12499999999999999
1.3879935248844107e-31,0.1025560148412814,0.093,0.225,2.5101862897534567e-27,7,NAA25,-0.132
1.4064330133211434e-31,0.06568485177459049,0.08,0.204,2.5435341045912877e-27,7,PTPDC1,-0.12399999999999999
1.4303820286739888e-31,1.9117375700930919,0.313,0.247,2.5868458988569087e-27,7,ARHGAP45,0.066
